text	label
"1 8 4 6 8 3 1   V S X   8 2 4   K   S C H W A R Z[SEP]Netzwerk-Mehrkanal Receiver mit 5x 130 Watt, 4K Ultra HD Passthrough, HDMI 2.0, Bluetooth integriert mit apt-X, Spotify Connect [SEP] <header>hr ""Bleib-daheim-Kino"".</header>Dieser leistungsstarke und hochentwickelte AV-Receiver bietet 4K-UltraHD PassThrough für Videosignale bis 60 p. Um Ihr perfektes Heimkinoerlebnis auch akustisch abzurunden, ist der VSX-824 mit dem MCACC Raum-EQ ausgestattet, der Unterschiede in Größe, Lautstärke, Abstand und Frequenzganz der angeschlossenen Lautsprecher automatisch ausgleicht. Zusätzlich haben Sie dank zwei Subwooferausgängen die Möglichkeit, ein beeindruckendes Bassfundament zu genießen.An den VSX-824 können Sie einfach so gut wie alles anschließen: Verbinden Sie Ihren iPod oder Ihr iPhone per AirPlay, Ihr Android-Smartphone per MHL oder nutzen Sie HTC Connect für die Musikwiedergabe in hoher Qualität. Erleben Sie Ihre Lieblingsmusik wie nie zuvor mit Spotify Connect und vTuner-Internetradio. Oder genießen Sie hochauflösende Audiodateien wie FLAC, DSD oder ACC per USB oder DLNA – Informationen zu den unterstützten Formaten finden Sie hier.Nicht zuletzt können Sie Ihre Music sehr einfach, bequem und in guter Qualität kabellos per Bluetooth streamen, denn das intergierte Bluetooth-Modul unterstützt unter anderem das aptX-Format für Datenkomprimierung ohne Qualitätsverlust. [SEP] "	284
1 0 3 0 8 5 2   A G   7 9 0   A   S C H W A R Z[SEP]<header>Das „2 in 1“ Gerät für Praktiker</header>Wer die Verstärker- und Tuner-Kombination in einem Gerät bevorzugt, ist mit dem TEAC AG-790 Receiver bestens bedient: Das Stereo-RDS-Tunerteil bietet 30 Speicherplätze für UKW- und Mittelwellensender. Der kraftvolle Verstärker liefert 100 Watt (an 8 Ohm) und erlaubt den Anschluss zweier Lautsprecherpaare, die einzeln oder gleichzeitig betrieben werden können. Fünf Audio-Eingänge stehen außerdem für externe Musikquellen, wie zum Beispiel CD-Player, Plattenspieler oder Cassettendeck zur Verfügung. Im FL-Display des AG-790 wird die aktive Quelle angezeigt. Eine Systemfernbedienung, die auch die mit dem „UR“-Symbol gekennzeichneten TEAC CD-Player steuern kann, ist im Lieferumfang enthalten. [SEP] 	254
1 8 3 9 3 1 1   S C D   6 5 5 0   R O[SEP]	307
2 0 4 9 4 8 9   1 0 3 5 3 9   M I X T R A C K   P R O   3   W H I T E[SEP]MIXTRACK PRO 3 ist ein 2-Kanal DJ Controller mit umfangreicher Ausstattung Außergewöhnliche Wertigkeit bei geringem Gewicht und kompakten Maßen machen den Mixtrack Pro 3 ideal für Einsteiger mit professionellen Ambitionen. [SEP] MIXTRACK PRO 3 ist ein 2-Kanal DJ Controller mit umfangreicher Ausstattung Außergewöhnliche Wertigkeit bei geringem Gewicht und kompakten Maßen machen den Mixtrack Pro 3 ideal für Einsteiger mit professionellen Ambitionen. [SEP] 	326
2 1 7 0 3 9 9   S O U N D F O R C E   2 3 0 0[SEP]Extrem hohe Belastbarkeit, extrem hoher Schalldruck! Das Topmodell der Mac Audio Soundforce-Serie liefert ein Maximum an Leistungsfähigkeit und Soundperformance. Der 4-Wege Bassreflex-Lautsprecher ist mit zwei 330mm Tieftönern ausgestattet, die eine infernalische Bassgewalt garantieren. Die 4-Lagenschwingspule und der ventilierte Langhub-Polkern sorgen für maximale Belastbarkeit. Trotz der überdurchschnittlichen Größe kann der Soundforce 2300 dank der integrierten Tragegriffe gut transportiert werden. Durch die Schutzprofile an den Ecken, den Metallschutzgittern an den Tieftönern und der strapazierfähigen Teppich-Beschichtung ist der Lautsprecher optimal geschützt.  [SEP] <body>Extrem hohe Belastbarkeit, extrem hoher Schalldruck! Das Topmodell der Mac Audio Soundforce-Serie liefert ein Maximum an Leistungsfähigkeit und Soundperformance. Der 4-Wege Bassreflex-Lautsprecher ist mit zwei 330mm Tieftönern ausgestattet, die eine infernalische Bassgewalt garantieren. Die 4-Lagenschwingspule und der ventilierte Langhub-Polkern sorgen für maximale Belastbarkeit. Trotz der überdurchschnittlichen Größe kann der Soundforce 2300 dank der integrierten Tragegriffe gut transportiert werden. Durch die Schutzprofile an den Ecken, den Metallschutzgittern an den Tieftönern und der strapazierfähigen Teppich-Beschichtung ist der Lautsprecher optimal geschützt. </body> [SEP] 	262
2 0 5 6 0 2 9   E   2 0 0   W / 0 0   W H I T E[SEP]Der In-Ear-Kopfhörer E200 bietet ein vollendetes Klangerlebnis mit kristallklaren Stimmen und ausgewogenen Bässen. [SEP] <header>Pure Sound. Since 1946.</header><body>Der In-Ear-Kopfhörer E200 bietet ein vollendetes Klangerlebnis mit kristallklaren Stimmen und einem satten Bass. Sein kompaktes und ergonomisches In-Ear-Design sorgt für langen Musikgenuss an jedem Ort. </body><header>Feature Highlights</header><body>-Halb offenes Akustiksystem mit speziellem 8,6mm Hochleistungstreiber</body><body>-Robustes Aluminiumgehäuse verhindert unerwünschte Vibrationen</body><body>-Ergonomisch geformte Silikonkappen in 3 Größen sorgen für einen komfortablen Sitz</body><body>-Verdrilltes Kabel: kein Kabelsalat</body> [SEP] <header>Pure Sound. Since 1946.</header><body>Der In-Ear-Kopfhörer E200 bietet ein vollendetes Klangerlebnis mit kristallklaren Stimmen und einem satten Bass. Sein kompaktes und ergonomisches In-Ear-Design sorgt für langen Musikgenuss an jedem Ort. </body><header>Feature Highlights</header><body>-Halb offenes Akustiksystem mit speziellem 8,6mm Hochleistungstreiber</body><body>-Robustes Aluminiumgehäuse verhindert unerwünschte Vibrationen</body><body>-Ergonomisch geformte Silikonkappen in 3 Größen sorgen für einen komfortablen Sitz</body><body>-Verdrilltes Kabel: kein Kabelsalat</body> [SEP] 	315
1 9 9 6 5 6 0   9 1 5 - 0 0 0 2 4 7   H A R M O N Y   S M A R T   C O N T R O L[SEP]Diese Fernbedienung ist allzeit bereitDer Akku des Telefons wird aufgeladen? Sie sind in einem Gespräch? Bewahren Sie die benutzerfreundliche und elegante Smart Control-Fernbedienung stets in Reichweite im Wohnzimmer auf.Parallele Steuerung mehrerer GeräteDefinieren Sie bis zu sechs One-Touch-Aktionen wie z. B. „Film wiedergeben“, um mehrere Geräte gleichzeitig zu steuern.Breites Spektrum an anpassbaren TastenDie Smart Control-Zusatzfernbedienung bietet Sondertasten zur Steuerung von Aktionen, Medienwiedergabe, DVR und Kabelfernsehbox sowie einen kompletten Ziffernblock.Kompatibel mit nahezu allen GerätenHarmony unterstützt über 270.000 verschiedene Geräte von über 6.000 Herstellern.Einfache Einrichtung mit der Harmony AppNutzen Sie die Harmony App, um die Modellnummer Ihres Geräts auf Ihrem Smartphone oder Tablet einzugeben, und Ihr Gerät ist im Nullkommanichts startklar. [SEP] <header>Diese Fernbedienung ist allzeit bereit</header><body>Der Akku des Telefons wird aufgeladen? Sie sind in einem Gespräch? Bewahren Sie die benutzerfreundliche und elegante Smart Control-Fernbedienung stets in Reichweite im Wohnzimmer auf.</body><header>Parallele Steuerung mehrerer Geräte</header><body>Definieren Sie bis zu sechs One-Touch-Aktionen wie z. B. „Film wiedergeben“, um mehrere Geräte gleichzeitig zu steuern.</body><header>Breites Spektrum an anpassbaren Tasten</header><body>Die Smart Control-Zusatzfernbedienung bietet Sondertasten zur Steuerung von Aktionen, Medienwiedergabe, DVR und Kabelfernsehbox sowie einen kompletten Ziffernblock.</body><header>Kompatibel mit nahezu allen Geräten</header><body>Harmony unterstützt über 270.000 verschiedene Geräte von über 6.000 Herstellern.</body><header>Einfache Einrichtung mit der Harmony App</header><body>Nutzen Sie die Harmony App, um die Modellnummer Ihres Geräts auf Ihrem Smartphone oder Tablet einzugeben, und Ihr Gerät ist im Nullkommanichts startklar.</body> [SEP] 	324
1 9 1 5 0 2 7   R C D   1 7 5 0   S I   S I L B E R[SEP]UKW stereo Radio mit CD [SEP] 	307
1 2 4 6 0 3 7   S C D   2 4   M P 3   P I N K[SEP]	307
2 0 9 0 4 3 9   R E T R O   2 0 1   B T[SEP]Das Dietz CD/mp3 Bluetooth-Radio Retro200BT bietet modernste Technik, verpackt in einem Retro-Look Gehäuse. Ideal für alle die einen Oldtimer fahren oder einfach ein bischen das Flair dieser Zeit in ihr Auto holen möchten.Die Bluetooth-Funktion beinhaltet sowohl eine Freisprecheinrichtung (Mikrofon ist im Gerät integriert) als auch die Musikübertragung über A2DP und AVRCPDer CD-Spieler erlaubt nicht nur die Wiedergabe von Musik-CDs, sondern auch von mp3-Dateien - und das auch auf CDR/RW-Medien.Der USB-Anschluß an der Vorderseite läßt Sie einfach und schnell einen USB-Stick oder -mit einem entsprechenden Verlängerungskabel- auch PDA, mp3-Player, etc. anschließen um Ihre Musiksammlung wiederzugeben.Durch den integrierten SD/MMC-Kartenleser wird eine maximale Kompatibilität zu allen Geräten erreicht, die diese Karten beschreiben können.Natürlich können Sie auch Ihren Lieblingssender über das FM Radio hören und bis zu 24 Sender speichern.Das Dietz Retro201BT bietet Ihnen alle Funktionen, die Sie von einem zeitgemäßen und qualitativ hochwertigen Autoradio erwarten.Hierzu gehören u.a. ein abnehmbares Bedienteil, Equalizerfunktion und ISO-Anschlüsse für einfachste Installation.Nutzen Sie den USB- oder AUX-Anschluß zur Wiedergabe Ihrer Musikdateien von entsprechenden externen Geräten. Sie müssen keine CD mehr brennen. [SEP] <body>Das Dietz CD/mp3 Bluetooth-Radio Retro200BT bietet modernste Technik, verpackt in einem Retro-Look Gehäuse. Ideal für alle die einen Oldtimer fahren oder einfach ein bischen das Flair dieser Zeit in ihr Auto holen möchten.</body><body>Die Bluetooth-Funktion beinhaltet sowohl eine Freisprecheinrichtung (Mikrofon ist im Gerät integriert) als auch die Musikübertragung über A2DP und AVRCP</body><body>Der CD-Spieler erlaubt nicht nur die Wiedergabe von Musik-CDs, sondern auch von mp3-Dateien - und das auch auf CDR/RW-Medien.</body><body>Der USB-Anschluß an der Vorderseite läßt Sie einfach und schnell einen USB-Stick oder -mit einem entsprechenden Verlängerungskabel- auch PDA, mp3-Player, etc. anschließen um Ihre Musiksammlung wiederzugeben.</body><body>Durch den integrierten SD/MMC-Kartenleser wird eine maximale Kompatibilität zu allen Geräten erreicht, die diese Karten beschreiben können.</body><body>Natürlich können Sie auch Ihren Lieblingssender über das FM Radio hören und bis zu 24 Sender speichern.</body><body>Das Dietz Retro201BT bietet Ihnen alle Funktionen, die Sie von einem zeitgemäßen und qualitativ hochwertigen Autoradio erwarten.</body><body>Hierzu gehören u.a. ein abnehmbares Bedienteil, Equalizerfunktion und ISO-Anschlüsse für einfachste Installation.</body><body>Nutzen Sie den USB- oder AUX-Anschluß zur Wiedergabe Ihrer Musikdateien von entsprechenden externen Geräten. Sie müssen keine CD mehr brennen.</body> [SEP] 	331
1 9 2 6 6 9 7   V X E   7 0 2 0[SEP]6,2“ Widescreen Navigation-/Multimedia-Receiver  [SEP] Hoher Bedienkomfort und tadellose Übersicht ist mit dem VXE 7020 NAV Navigations- und Multimedia-Receiver garantiert. Als zentrales Element dient der 6,2 Zoll Digital-TFT-Monitor mit LCD-Touchscreen und LED-Backlight, der unabhängig der herrschenden Lichtverhältnisse eine exzellente Darstellung liefert. Das 3D-High-Definition Navigationssystem iGo Primo 2.4 ist mit Kartenmaterial für 44 europäische Länder und 7 Millionen POIs (Points of Interest) ausgestattet. Die dreidimensionale Ansicht zahlreicher Gebäude und Wahrzeichen hilft bei der Orientierung. Natürlich werden auch Verkehrsbehinderungen über den Traffic Message Channel berücksichtigt. Dank der „Latest Map Garantie“ und dem damit einhergehenden kostenlosen Kartenupdate innerhalb von 30 Tagen nach erstem GPS-Empfang ist man sofort mit aktuellstem Material für die nächste Fahrt gerüstet. Damit auch beim Telefonieren kein Sicherheitsrisiko entsteht, ist der Navigations- und Multimedia-Receiver mit einer Bluetooth-Freisprecheinrichtung mit externem Mikrofon ausgestattet. Das A2DP/AVRCP-Protokoll sorgt dafür, dass man mit dem Smartphone auch drahtlos Musik an das Audiovox-Gerät streamen kann. Audiosignale werden aber natürlich auch vom USB-Stick oder einem via USB angeschlossenen iPod/iPhone entgegen genommen und wiedergegeben, der Front Media Eingang ist mit 1.0 Ampere sogar ein praktisches Ladegerät. Individualisieren kann man das 160 Watt starke Gerät sowohl visuell mit 5 verschiedenen Hintergrundbildern und 11 RGB-Lichteinstellungen als auch akustisch mit einem umfangreichen 10-Band-Equalizer mit 6 voreingestellten und einer benutzerdefinierten Equalizerkurve. [SEP] <body>Hoher Bedienkomfort und tadellose Übersicht ist mit dem VXE 7020 NAV Navigations- und Multimedia-Receiver garantiert. Als zentrales Element dient der 6,2 Zoll Digital-TFT-Monitor mit LCD-Touchscreen und LED-Backlight, der unabhängig der herrschenden Lichtverhältnisse eine exzellente Darstellung liefert. Das 3D-High-Definition Navigationssystem iGo Primo 2.4 ist mit Kartenmaterial für 44 europäische Länder und 7 Millionen POIs (Points of Interest) ausgestattet. Die dreidimensionale Ansicht zahlreicher Gebäude und Wahrzeichen hilft bei der Orientierung. Natürlich werden auch Verkehrsbehinderungen über den Traffic Message Channel berücksichtigt. Dank der „Latest Map Garantie“ und dem damit einhergehenden kostenlosen Kartenupdate innerhalb von 30 Tagen nach erstem GPS-Empfang ist man sofort mit aktuellstem Material für die nächste Fahrt gerüstet. Damit auch beim Telefonieren kein Sicherheitsrisiko entsteht, ist der Navigations- und Multimedia-Receiver mit einer Bluetooth-Freisprecheinrichtung mit externem Mikrofon ausgestattet. Das A2DP/AVRCP-Protokoll sorgt dafür, dass man mit dem Smartphone auch drahtlos Musik an das Audiovox-Gerät streamen kann. Audiosignale werden aber natürlich auch vom USB-Stick oder einem via USB angeschlossenen iPod/iPhone entgegen genommen und wiedergegeben, der Front Media Eingang ist mit 1.0 Ampere sogar ein praktisches Ladegerät. Individualisieren kann man das 160 Watt starke Gerät sowohl visuell mit 5 verschiedenen Hintergrundbildern und 11 RGB-Lichteinstellungen als auch akustisch mit einem umfangreichen 10-Band-Equalizer mit 6 voreingestellten und einer benutzerdefinierten Equalizerkurve.</body> [SEP] 	331
1 5 2 8 4 9 3   M   5 0 0   B T W   -   W E I S S[SEP]	300
1 8 4 6 8 4 4   V S X   4 2 4   K   S C H W A R Z[SEP]	284
1 9 0 0 7 5 5   0 0 0 0 / 4 9 7 2   D I G I T R A D I O   3 5 0   C D   S C H W A R Z[SEP]Digitalradio für DAB+, DAB und den UKW-Empfang [SEP] <header>Stereo-Digitalradio für DAB+ und UKW mit integriertem MP3 CD-Player und MP3-Wiedergabe über USB</header><body>Das DigitRadio 350 CD bietet Radiounterhaltung in bester DAB+ Digitalqualität. Die Kombination aus Spitzenradio und MP3 CD-Player erweist sich für Musikfans als echte Alternative zur klassischen Kompaktanlage. Der integrierte CD-Player spielt sowohl Audio-CDs als auch MP3-Dateien ab und unterstützt CD-Rs und CD-RWs. Darüber hinaus können MP3-Dateien von einem externen USBDatenträger abgespielt werden. Die eingebauten Lautsprecher mit je 5 Watt Sinusleistung sorgen für satten Stereo-Sound. Das zweizeilige, beleuchtete LCDDisplay zur Anzeige von Zusatzinformationen, Sender und Titelnamen sowie das intuitive Bedienkonzept machen die Navigation durch das breite Funktionsangebot des DigitRadio 350 CD zum Kinderspiel. Über die Fernbedienung lässt sich das Gerät bequem fernsteuern.</body> [SEP] 	307
1 9 7 4 9 8 3   S 6 S C H X - 4 5 1   C R U S H E R   A T   O N C E   S E A S O N   C   A M E R I C A N A[SEP]<body>Crusher von Skullcandy - Bass you can feel! Dank eines revolutionären Bass Systems ermöglicht Crusher ein völlig neues Sounderlebnis. Duale Sensation55-Treiber-Technologie in jeder Hörmuschel sind für die starken Bässe zuständig. Die linke Hörmuschel beherbergt einen Regler, der den Hörpegel entsprechend der persönlichen Vorlieben einstellt. Der Bass Boost lässt sich auch komplett ausstellen - ohne Abstriche beim brillanten Musikgenuss.  Dank der separaten REX40-Treiber genießen Musikfans selbst ohne Bass Boost einen brillanten Sound mit ausgefeilter Klangqualität. Das Ergebnis: Ein einzigartiges Basserlebnis, dass man nicht nur hört, sondern auch fühlt!</body><body>Die Technik des Crushers beeindruckt besonders beim Anschauen von Filmen dem Hörer das Gefühl mitten im Kinosaal zu sitzen. Multimediale Inhalte wie Filme oder Games werden speziell Besitzer von Tablets neu erleben können. Aus hochwertigen Materialien hergestellt, garantiert der Kopfhörer für komfortablen Sitz und lange Haltbarkeit. Der Crusher verfügt über ein flexibles Kopfband, einen Verstärker sowie eine kleine Batterie - dezent in der Hörmuschel versteckt - die zur Steuerung des einstellbaren Subwoofers dient. Die automatische On-Off-Funktion sorgt dafür, dass sich nach Beendigung der Musik auch der Verstärker automatisch abschaltet. Das gewährleistet eine lange Lebensdauer der Batterien und macht zudem einen Netzschalter überflüssig. Zum Lieferumfang gehören ein abnehmbares Kabel und faltbare Ohrmuscheln in einer praktischen Reisetasche aus Satin. Mit dem Crusher hört man Musik nicht einfach nur, sondern erlebt sie!</body><header>Features:</header><body>- Geschlossene Bauweise mit Soft-Touch-Kunstlederohrpolstern</body><body>- REX40 Treiber für Supreme Klang und extrem glatten Frequenzgang </body><body>- Sensation55 Treiber, Basserweiterung für realistisches Basserlebnis</body><body>- MIC2 für die Steuerung Ihres Gerätes</body><body>- Lautsprecher-Durchmesser: 40 mm</body><body>- Schalldruckpegel: 102dB (1mW/500Hz)</body> [SEP] 	314
